ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
CPFE3,BOVA11,BOVA11,Serviços públicos,57.8,59.18,50.0,,,0.0,,76.73,38.48,32.45,85.42,46,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,1.24,True,47081119744.0,8.3,2.19,8.63,10.15,26.43,15.57,13.16,5.55,2.01,0.92,1.36,2.0,84.26,5.3,0.29,71.02,27.73,35.03,52.32,16.6,-21.9,-10.6,0.95,0.65,40.86000061035156,29.63031202058248,43.90543558785497,52.10438882586291,45.459905042906364,70.45278505418122,56.961821124089084,26.020490552915515,67.9931442346682,49.06603530538259,48.78214693438464,43.903932240946176,8,True,2.7,7.449661246024197,20.0832955762416,2026-11-12,2026-04-30,última,,,False,False,,,Em Baixa,46.349998474121094,-11.844655975198792,-22.893782507183836,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,57.23,58.51,50.0,,,0.9,,81.88,27.05,66.15,16.67,47,Não,5,8,False,,True,,False,False,True,True,False,True,5,10,True,True,True,False,False,True,True,False,True,0.19,True,1978918528.0,14.08,3.38,2.36,1.72,23.99,27.1,13.23,8.67,0.47,2.83,0.3,0.94,24.24,-1.4,1.67,41.96,57.74,13.04,18.1,0.0,-28.0,-13.5,1.26,0.67,13.039999961853027,1.6038068778245145,2.975061758364474,12.271306782283565,8.96621547648376,15.486739752651891,4.303548455495781,11.206249967217445,5.708868648537758,,,,7,False,9.7,,,n/d,n/d,,,,False,False,,,Em Baixa,15.010000228881836,-13.124585189800243,-28.264373730417724,False,False,False,sem sinal (Em Baixa; sem novo topo (-13.1%))
BPAC11,BOVA11,BOVA11,Produtos financeiros,57.11,53.95,75.0,15.65,,0.4,,60.29,42.73,66.43,28.47,48,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,,True,166894305280.0,10.74,2.46,2.81,2.74,22.88,0.0,39.8,,,,,0.72,29.39,20.0,,90.46,8.68,38.96,63.41,27.1,-21.9,-9.9,1.6,0.81,49.529998779296875,9.680581114127664,17.957477966706815,61.105445421385795,45.70775408077223,81.79498298763878,25.976225989575898,55.80195393198251,,17.87142835680346,17.957477966706815,16.161730170036133,3,True,6.3,-67.3698151254718,-63.91797133604298,n/d,2026-08-11,última,,,False,False,,,Em Baixa,56.29629898071289,-12.019085310979595,-23.27527109660994,True,False,False,sem sinal (Em Baixa; sem novo topo (-12.0%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,56.78,61.51,30.0,,,0.2,,59.73,55.14,83.75,40.97,49,Não,5,8,False,,True,,False,False,True,True,False,False,3,10,False,True,True,False,False,True,True,True,True,0.01,True,2030357760.0,8.96,0.9,8.28,3.81,10.02,12.24,13.82,4.82,0.05,2.66,0.25,1.36,34.18,-56.7,1.38,37.94,62.5,8.35,13.7,5.3,-35.8,-12.4,0.78,0.26,8.789999961853027,2.3952631201455152,4.443213087869931,12.998604854302743,14.682664413843767,10.212411870484484,7.103313635247137,6.687482727481956,9.793809848633545,9.41735720540908,9.793809848633545,8.81442886377019,7,True,6.1,0.27791697409762506,7.137170037299967,n/d,n/d,,,,False,False,,,Em Baixa,9.300000190734863,-5.483873316367505,-38.458587587541324,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.5%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,56.78,61.5,30.0,,,0.9,,56.6,70.16,51.47,81.94,50,Não,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,0.39,True,3125584384.0,6.26,0.7,12.81,9.76,11.26,10.15,17.93,3.29,1.18,2.18,0.77,1.43,61.09,-45.6,0.52,50.04,49.96,9.18,13.91,16.0,-23.4,-6.9,0.69,0.39,10.649999618530273,7.423995731861746,11.278581660920695,18.46137304741491,24.132630572009987,24.056387561314764,21.181485591920108,9.22971234077331,10.246307766696464,15.751309284113997,14.869977354167801,13.38297961875102,8,True,3.3,25.661784958804578,47.8996229887914,n/d,2026-05-19,última,,,False,False,,,Em Alta,10.890000343322754,-2.203863335409695,-25.21381390227081,True,False,False,sem sinal (Em Alta)
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,56.43,54.04,70.0,,,0.8,,72.26,37.01,50.24,22.22,51,Não,3,7,False,,True,,False,False,True,True,False,True,7,10,False,False,True,True,False,True,,False,True,0.48,True,,11.12,1.44,1.23,2.45,12.93,12.16,41.91,8.53,2.15,2.73,0.9,1.18,27.27,-35.4,0.48,51.02,48.98,21.02,30.19,11.7,-22.2,-9.9,1.27,0.78,23.479999542236328,4.113078000896187,7.629759691662426,27.97751744016469,27.832723391312786,25.03467581551714,10.49968704879432,18.12187827448917,16.74718217931241,19.12048912017899,18.12187827448917,16.309690447040254,7,True,6.8,-30.53794393095267,-18.566910166311356,n/d,n/d,,,,False,False,,,Em Baixa,25.56999969482422,-8.173641679827393,-22.8306726883887,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
EVEN3,SMALL11,SMALL11,Consumo discricionário,56.25,55.59,60.0,,,0.9,,41.39,70.76,57.84,77.08,52,Não,2,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,True,True,False,True,0.19,True,870990592.0,4.46,0.46,20.73,9.08,10.28,4.93,11.31,7.29,2.13,4.53,0.65,0.73,40.51,-39.4,1.27,57.92,36.05,4.25,8.43,3.3,-47.9,-23.6,1.26,0.61,4.389999866485596,2.8480574509396073,5.2831465714929715,13.042039962092856,14.538159220321434,14.95982077055983,7.5724285020855895,6.413330599835583,1.6422606786265463,,,,7,False,9.1,,,n/d,n/d,,,,False,False,,,Em Baixa,4.980000019073486,-11.847392576871085,-48.540949766977995,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
SANB11,BOVA11,BOVA11,Produtos financeiros,56.17,57.26,50.0,14.99,,0.4,,53.8,59.09,57.0,68.75,53,Rompimento,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,,True,162010415104.0,7.22,1.13,7.73,7.32,15.69,0.0,28.66,,,,,0.98,52.83,49.8,,90.04,9.86,24.03,36.14,25.5,-16.6,8.8,1.17,0.65,30.149999618530273,15.758267345442537,29.231585925795905,55.330677970294474,50.0692112019133,61.461461535003075,39.49053519908915,30.581785406237312,,34.95276661015552,34.36106056244253,30.92495450619828,4,True,3.5,2.5703313349022983,15.9295756298234,n/d,2026-07-22,última,"A análise fundamentalista do Santander Brasil (SANB11) revela uma instituição financeira de grande porte que navega por um cenário de transição, onde sua rentabilidade medida pelo ROE de 15,7% e pelo ROIC de 0,0% se posiciona ligeiramente abaixo da média dos seus pares do setor, que registram 16,0% e 0,2%, respectivamente. Essa ligeira desvantagem em eficiência, contudo, convive com múltiplos de preço bastante atrativos, visto que o P/L de 7,22 e o P/VP de 1,13 sugerem que o mercado precifica o papel com desconto, estabelecendo uma relação de qualidade versus preço favorável ao investidor que busca valor. A robusta margem líquida de 28,66% garante que a operação permaneça altamente rentável, sustentando um dividend yield de 7,73% que se mostra coerente com a geração de lucro e com a estrutura de capital típica do setor bancário, onde os indicadores tradicionais de endividamento industrial não se aplicam diretamente. O crescimento histórico da companhia é um dos grandes destaques, com um CAGR de receita nos últimos cinco anos de expressivos 49,8%, patamar que pulveriza a média setorial de apenas 2,8% e sinaliza forte ganho de escala recente. No entanto, o checklist de critérios fundamentalistas acende um sinal de alerta ao aprovar apenas 3 dos 6 requisitos avaliados, refletindo que, apesar de possuir valor de mercado robusto e rentabilidade superior à taxa Selic, o banco peca por não superar a média dos pares em ROE e ROIC, além de registrar movimentações de venda por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos analíticos, variando desde os conservadores R$ 15,76 pelo modelo de Bazin e R$ 29,23 por Gordon, até patamares mais otimistas acima de R$ 50,00 via Graham, DCF e Lynch. Essa divergência resulta em uma média de R$ 34,95 e uma mediana de R$ 34,36, culminando em um preço-teto ajustado com margem de segurança de R$ 30,92, o qual oferece um upside limitado de 2,6% frente à cotação atual de R$ 30,15. Em balanço, SANB11 destaca-se positivamente pelo seu crescimento de receita formidável, valuation descontado por múltiplos e proventos atrativos, mas traz como contrapartidas uma rentabilidade ligeiramente inferior à média de seus concorrentes diretos, um aproveitamento parcial no checklist de qualidade e uma margem de segurança estreita para novos aportes no preço atual.",Rompimento,False,False,,,Em Alta,29.829999923706055,1.0727445378567069,-17.30454349937863,True,True,True,"Rompimento (vol x0.5, +1.1% do topo, MM50>MM200)"
UGPA3,BOVA11,BOVA11,Consumo discricionário,56.14,53.7,70.0,,,0.9,,64.88,45.21,41.35,49.31,54,Pivô de alta,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,True,True,0.6,True,34174433280.0,10.34,1.99,4.06,4.42,19.25,21.5,2.26,4.9,1.13,1.64,0.98,0.99,45.72,44.3,0.63,64.07,31.75,15.34,33.39,109.1,-4.0,11.2,1.04,0.57,32.06999969482422,10.128252467020822,18.787908326323624,41.09550251029216,33.53539354674431,46.12244747987576,22.875410699184755,28.65702559918704,24.92648401830686,30.857167454273505,28.65702559918704,25.791323039268338,7,True,4.6,-19.578037777684166,-3.7818280389520953,2026-11-11,2026-08-25,próxima,"A Ultrapar (UGPA3) apresenta uma sólida eficiência operacional no setor de consumo discricionário, evidenciada por um ROE de 19,2% e um ROIC de 21,5% que se posicionam significativamente acima das médias setoriais de 11,9% e 12,9%, respectivamente. Essa elevada qualidade de retorno convive com múltiplos de preço moderados, como o P/L de 10,34 e o P/VP de 1,99, sugerindo que o mercado ainda não precifica totalmente a rentabilidade da companhia, embora sua margem líquida seja estreita em 2,26%. A excelente saúde financeira é corroborada por uma relação Dívida Líquida/EBITDA de 1,13, que está confortavelmente abaixo do limite prudencial e da média do setor de 2,76, demonstrando que a alta rentabilidade é conquistada sem alavancagem excessiva. Quanto aos proventos, o dividend yield de 4,06% mostra-se sustentável e coerente com a forte geração de caixa e o endividamento controlado, embora o retorno direto ao acionista seja moderado. No quesito expansão, o crescimento de receita medido pelo CAGR de 5 anos atingiu 44,3%, o que, apesar de expressivo, ficou abaixo da média setorial de 59,2%, refletindo uma maturação maior do negócio frente aos seus pares. Essa solidez é ratificada pelo checklist de critérios fundamentalistas, no qual a empresa atende a 6 dos 8 requisitos avaliados, falhando apenas na margem líquida mínima e no crescimento superior ao setor. Sob a ótica do valuation, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos, variando desde os conservadores R$ 10,13 por Bazin até os otimistas R$ 46,12 por Lynch. Essa divergência resulta em uma média de R$ 30,86 e uma mediana de R$ 28,66, sendo que o preço-teto ajustado com margem de segurança fica em R$ 25,79, indicando um upside negativo de 19,6% em relação à cotação atual de R$ 32,07. Em balanço, os prós da UGPA3 concentram-se na excelente eficiência de ROE e ROIC combinada com um endividamento muito baixo, enquanto os contras residem na margem líquida apertada, no crescimento abaixo da média setorial e no preço atual que já supera o valor justo ajustado pelos modelos de fluxo de caixa e dividendos.",Pivô de alta,False,False,,,Lateral,33.38999938964844,-3.953278583267794,-3.953278583267794,True,True,True,Pivô de alta
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,55.87,58.67,40.0,,,0.0,,76.29,32.52,36.96,88.19,55,Não,6,8,False,,True,,False,False,True,False,False,True,4,10,True,True,True,True,False,False,True,True,False,1.46,True,38849265664.0,8.1,1.63,8.57,10.68,20.14,11.11,33.52,9.35,4.41,2.29,1.49,2.99,86.54,-3.2,0.24,66.19,33.81,30.57,44.27,23.0,-15.1,-6.8,0.87,0.68,37.59000015258789,28.6860638068044,36.53951144177106,42.22319073145662,49.071267390938964,62.16214441235675,68.74876902275706,20.305649016060624,26.55652535832319,41.78664014755858,39.38135108661384,35.443215977952455,8,True,3.4,-5.711051252782817,11.164245751357814,n/d,n/d,,,,False,False,,,Em Baixa,41.41999816894531,-9.246736324650461,-15.558944777218231,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
SAPR11,SMALL11,SMALL11,Serviços públicos,55.84,55.1,60.0,,,0.0,,53.69,54.11,56.49,61.11,56,Não,5,8,False,,True,,False,False,False,True,False,True,6,10,False,False,True,True,False,True,True,True,True,0.18,True,9816786944.0,21.14,0.8,1.73,6.34,3.76,11.83,16.66,3.8,0.7,1.08,0.57,,134.04,-70.8,0.51,53.34,46.66,31.45,47.9,3.3,-32.2,-16.6,0.95,0.54,32.47999954223633,14.710576210712945,21.41859896279805,15.978807721819194,37.463624213979244,,25.607063656761532,4.104446488983777,75.39071714938187,,,,5,False,18.4,,,n/d,n/d,,,,False,False,,,Em Baixa,36.7400016784668,-11.594997119249573,-33.333335943279394,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.6%))
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.81,55.07,60.0,,,0.7,,87.02,7.14,60.54,20.14,57,Não,6,8,False,,True,,False,False,True,True,False,True,6,10,True,True,True,True,False,True,True,False,True,-0.18,True,196784422912.0,31.88,10.57,4.22,2.33,33.16,24.33,15.58,20.72,-0.35,1.59,0.29,3.74,74.29,-2.1,1.12,56.49,40.84,34.11,53.79,37.5,-12.8,2.0,0.66,0.41,46.900001525878906,7.806288800410958,14.480665724762327,19.492629241464726,12.119018986897272,15.971254691162189,20.636736393256147,11.814314735917382,12.720026849555197,14.380116927928276,13.60034628715876,12.240311658442884,8,True,2.6,-73.90125530872571,-69.3387708740404,2026-10-21,2026-06-22,última,"A WEG (WEGE3) se consolida como uma referência de eficiência operacional no setor de bens industriais, apresentando um ROE de 33,2% e um ROIC de 24,3% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente, o que sugere uma capacidade excepcional de gerar valor sobre o capital empregado. Essa qualidade superior, contudo, convive com múltiplos de preço bastante esticados, evidenciados pelo P/L de 31,88 e pelo P/VP de 10,57, indicando que o mercado cobra um prêmio elevado por essa excelência e que não há uma relação de pechincha entre qualidade e preço no momento. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente robusta, onde a relação Dívida Líquida/EBITDA de -0,35 situa-se confortavelmente abaixo do par setorial de 2,32, revelando um caixa líquido que anula riscos de endividamento. Esse balanço desalavancado confere sustentabilidade ao pagamento de dividendos, permitindo que o atual dividend yield de 4,22% seja distribuído de forma segura, embora o retorno direto ao acionista seja moderado devido ao reinvestimento necessário para manter suas operações. Por outro lado, o crescimento recente acende um sinal de alerta, visto que o CAGR de receita de cinco anos contraiu 2,1%, ficando drasticamente abaixo da média do setor de 126,9%, o que reflete uma maturação do negócio ou desafios de expansão frente aos pares. No checklist de critérios fundamentalistas, a empresa atende a 6 de 8 requisitos, falhando apenas no crescimento superior ao setor e na ocorrência de vendas por insiders, o que ainda assim demonstra uma sólida governança e saúde financeira. Sob a ótica do valuation, há uma expressiva dispersão entre os métodos de preço-teto, que variam desde R$ 7,81 pelo modelo de Bazin até R$ 19,49 pelo fluxo de caixa descontado, resultando em uma média de R$ 14,38 e uma mediana de R$ 13,60. Diante do preço atual de R$ 46,90, o preço-teto ajustado com margem de segurança fica em R$ 12,24, o que aponta para um upside negativo de -73,9% e sugere que o papel está sendo negociado com considerável ágio em relação às métricas clássicas de valor. Em suma, os principais prós da WEGE3 residem em sua rentabilidade fora da curva, margem líquida saudável de 15,58% e endividamento negativo, enquanto os contras concentram-se no valuation altamente esticado, na recente perda de tração no crescimento de receita frente aos concorrentes e no expressivo prêmio em relação ao seu preço-teto calculado.",,False,True,49.82,-5.86,Em Alta,49.16999816894531,-4.616629504981528,-13.604751564572993,False,False,False,sem sinal (Em Alta)
CMIN3,BOVA11,BOVA11,Materiais,55.72,62.02,20.0,,,1.0,,83.22,30.95,35.55,97.22,58,Fundo duplo,6,8,False,,True,,False,False,True,False,False,False,2,10,True,True,True,False,False,True,True,True,True,0.15,True,29494194176.0,12.78,4.06,19.84,16.62,31.79,20.33,13.41,4.98,0.18,1.17,1.22,,212.35,-10.5,0.53,80.09,19.91,4.08,6.24,34.3,-12.1,13.1,1.06,0.49,5.480000019073486,6.503876425554224,9.469644075606952,4.459467934144308,3.6086384760802157,,7.146583227795366,1.145495197369486,5.51421913471414,,,,6,False,8.3,,,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,5.980000019073486,-8.361203986709477,-14.010408928915519,False,True,False,Fundo duplo — rompeu pescoço ~R$4.78 (candidato)
SBSP3,BOVA11,BOVA11,Serviços públicos,55.37,54.55,60.0,,,0.0,,74.05,38.11,45.98,25.0,59,Não,7,8,False,,True,,False,False,True,False,True,True,6,10,True,True,True,True,False,True,True,True,True,0.7,True,82888753152.0,10.64,1.89,2.79,2.57,17.8,12.72,22.03,7.9,2.14,1.74,1.18,0.82,27.31,15.4,0.3,59.31,40.69,20.99,35.21,12.3,-33.1,-20.7,1.15,0.68,23.56999969482422,4.321752998653681,8.016851812502578,29.35173834176888,24.93154083573442,34.347723157902266,10.981627055378063,23.933432021166734,23.56999969482422,24.519343517795765,24.432486428450577,21.98923778560552,6,True,7.9,-6.706669196800286,4.02776340799027,n/d,n/d,,,,False,False,,,Em Baixa,28.8700008392334,-18.358160687015456,-33.26349406733473,False,False,False,sem sinal (Em Baixa; sem novo topo (-18.4%))
RDOR3,BOVA11,BOVA11,Cuidados de saúde,55.19,52.58,70.0,,,0.2,,70.92,22.99,52.74,43.75,60,Não,4,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,False,False,False,True,False,True,0.71,True,73467052032.0,16.05,3.73,12.57,4.01,23.26,15.63,8.35,6.8,1.09,2.9,2.51,1.93,64.32,22.1,0.64,79.71,18.16,32.33,44.66,4.4,-24.4,-5.8,1.15,0.64,33.75,9.660968699061188,17.921096936758502,27.862149532710273,20.69060081633115,25.878249677090952,21.93960491637861,16.58683863225629,25.265193999614006,20.725587901275123,21.315102866354877,19.18359257971939,8,True,2.9,-43.15972568972032,-38.59085066288852,n/d,n/d,,,,False,False,,,Em Baixa,34.540000915527344,-2.287205832621164,-24.91990759371547,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.3%))
VIVT3,BOVA11,BOVA11,Comunicação,54.91,46.95,100.0,,,0.4,,46.76,35.43,54.03,62.5,61,Não,5,8,False,,True,,True,True,True,True,True,True,10,10,False,True,True,False,True,False,True,True,True,0.22,True,94430158848.0,14.38,1.45,8.45,6.44,10.05,9.1,10.68,4.17,0.56,0.95,0.3,19.29,92.58,18.5,0.48,46.12,53.66,29.4,40.95,0.5,-27.8,-15.7,0.79,0.54,29.549999237060547,13.589091411256444,14.460603266142197,15.619478994842279,30.696247574409718,14.762260490763344,30.45627154804265,6.45275879764766,38.38989526204192,18.005244583300613,14.762260490763344,13.28603444168701,7,True,5.9,-55.03879937491117,-39.0685446762412,n/d,n/d,,,,False,False,,,Em Baixa,35.95353698730469,-17.81059191062412,-28.323524111619726,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.8%))
CPLE3,BOVA11,BOVA11,Serviços públicos,54.76,50.3,80.0,,,0.0,,53.24,43.5,38.42,77.78,62,Não,5,8,False,,True,,False,False,True,True,True,True,8,10,False,True,True,False,True,True,True,False,True,0.88,True,40089743360.0,13.13,1.71,7.7,9.16,12.99,9.82,11.41,8.73,2.97,1.3,0.98,0.26,120.3,50.0,0.3,61.78,38.29,10.16,16.67,32.9,-19.0,-10.5,1.11,0.75,13.5,8.83474065409589,16.388443913347878,13.623381568926119,13.514332793171498,30.84539223153084,8.225852199599494,12.44097486671744,11.554322398614202,14.428430078250422,12.977653829944469,11.679888446950022,8,True,3.7,-13.482307800370208,6.8772598388920025,n/d,n/d,,,,False,False,,,Em Baixa,14.930000305175781,-9.578032658713632,-19.98481305442502,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.6%))
